ds,y_qty,y_revenue,temp_avg,rain_mm,is_rainy,is_weekend,is_holiday,is_pre_holiday,is_post_holiday,day_of_week,holiday_label,month,year,day,week_of_year,quarter
2023-09-23,3,3302.4399999999996,28.5,0.5,1,1,0,0,0,5,,9,2023,23,38,3
2023-09-24,11,2671.16,26.65,1.1,1,1,0,0,0,6,,9,2023,24,38,3
2023-09-25,1,1161.71,25.9,0.1,1,0,0,0,0,0,,9,2023,25,39,3
2023-09-26,2,1128.2199999999998,27.8,0.3,1,0,0,0,0,1,,9,2023,26,39,3
2023-09-27,78,49069.44,25.978787878787877,0.3303030303030303,1,0,0,1,0,2,,9,2023,27,39,3
2023-09-28,75,47725.28,25.62121212121212,0.5121212121212122,1,0,1,1,0,3,Prophet's Birthday,9,2023,28,39,3
2023-09-29,92,67468.55,25.375,1.011111111111111,1,0,1,0,1,4,Binara Full Moon Poya Day,9,2023,29,39,3
2023-09-30,97,52838.1,26.606060606060606,2.921212121212121,1,1,0,0,1,5,,9,2023,30,39,3
2023-10-01,11,10136.74,26.6,1.6,1,1,0,0,0,6,,10,2023,1,39,4
2023-10-02,5,1273.22,27.0,0.2333333333333333,1,0,0,0,0,0,,10,2023,2,40,4
2023-10-03,2,1014.26,25.5,0.3,1,0,0,0,0,1,,10,2023,3,40,4
2023-10-04,5,1474.78,28.7,0.0,0,0,0,0,0,2,,10,2023,4,40,4
2023-10-05,1,1669.1000000000004,25.0,5.1,1,0,0,0,0,3,,10,2023,5,40,4
2023-10-06,16,6616.869999999999,26.225,0.8500000000000001,1,0,0,0,0,4,,10,2023,6,40,4
2023-10-07,9,7292.639999999999,26.860000000000003,0.44000000000000006,1,1,0,0,0,5,,10,2023,7,40,4
2023-10-08,5,2676.04,26.85,0.0,0,1,0,0,0,6,,10,2023,8,40,4
2023-10-09,31,25719.43,28.10909090909091,0.08181818181818182,1,0,0,0,0,0,,10,2023,9,41,4
2023-10-10,11,7444.2,27.21666666666667,0.6166666666666667,1,0,0,0,0,1,,10,2023,10,41,4
2023-10-11,9,13267.630000000001,26.133333333333336,0.25000000000000006,1,0,0,0,0,2,,10,2023,11,41,4
2023-10-12,9,3662.2900000000004,26.133333333333336,0.4000000000000001,1,0,0,0,0,3,,10,2023,12,41,4
2023-10-13,1,999.88,26.7,0.4,1,0,0,0,0,4,,10,2023,13,41,4
2023-10-14,12,10810.23,26.75,0.375,1,1,0,0,0,5,,10,2023,14,41,4
2023-10-15,6,730.8700000000001,25.0,0.0,0,1,0,0,0,6,,10,2023,15,41,4
2023-10-16,8,3819.9500000000003,28.725,0.0,0,0,0,0,0,0,,10,2023,16,42,4
2023-10-17,10,6099.579999999999,25.44,3.2,1,0,0,0,0,1,,10,2023,17,42,4
2023-10-18,2,675.41,24.6,8.3,1,0,0,0,0,2,,10,2023,18,42,4
2023-10-19,5,4435.92,24.766666666666666,0.16666666666666666,1,0,0,0,0,3,,10,2023,19,42,4
2023-10-20,8,5496.459999999999,26.35,0.15000000000000002,1,0,0,0,0,4,,10,2023,20,42,4
2023-10-21,21,15709.87,26.675,1.5124999999999997,1,1,0,0,0,5,,10,2023,21,42,4
2023-10-22,7,4497.67,25.8,0.0,0,1,0,0,0,6,,10,2023,22,42,4
2023-10-23,21,11133.22,26.675,0.1625,1,0,0,0,0,0,,10,2023,23,43,4
2023-10-24,12,9561.730000000001,26.619999999999997,0.32,1,0,0,0,0,1,,10,2023,24,43,4
2023-10-25,9,3147.8199999999997,27.825,0.55,1,0,0,0,0,2,,10,2023,25,43,4
2023-10-26,8,4604.59,27.53333333333333,1.2,1,0,0,0,0,3,,10,2023,26,43,4
2023-10-27,73,60228.98,27.596774193548388,0.7548387096774194,1,0,0,1,0,4,,10,2023,27,43,4
2023-10-28,80,61101.950000000004,25.974285714285713,1.3714285714285714,1,1,1,0,0,5,Vap Full Moon Poya Day,10,2023,28,43,4
2023-10-29,107,80547.1,25.822222222222223,1.3288888888888888,1,1,0,0,1,6,,10,2023,29,43,4
2023-10-30,12,7663.07,27.55,0.775,1,0,0,0,0,0,,10,2023,30,44,4
2023-10-31,22,9294.44,26.657142857142855,0.9571428571428571,1,0,0,0,0,1,,10,2023,31,44,4
2023-11-01,10,5881.27,26.3,3.8333333333333335,1,0,0,0,0,2,,11,2023,1,44,4
2023-11-02,20,10758.78,25.98,0.33999999999999997,1,0,0,0,0,3,,11,2023,2,44,4
2023-11-03,29,16027.34,26.0125,1.9875,1,0,0,0,0,4,,11,2023,3,44,4
2023-11-04,10,3911.02,26.4,1.375,1,1,0,0,0,5,,11,2023,4,44,4
2023-11-05,2,178.76,27.9,0.0,0,1,0,0,0,6,,11,2023,5,44,4
2023-11-06,5,4311.780000000001,25.900000000000002,1.0999999999999999,1,0,0,0,0,0,,11,2023,6,45,4
2023-11-07,16,10793.789999999999,26.233333333333334,2.8166666666666664,1,0,0,0,0,1,,11,2023,7,45,4
2023-11-08,2,1747.49,24.1,0.4,1,0,0,0,0,2,,11,2023,8,45,4
2023-11-09,10,5872.17,27.02,0.68,1,0,0,0,0,3,,11,2023,9,45,4
2023-11-10,8,9331.46,26.53333333333333,0.06666666666666667,1,0,0,0,0,4,,11,2023,10,45,4
2023-11-11,80,40960.6,27.60666666666667,1.05,1,1,0,1,0,5,,11,2023,11,45,4
2023-11-12,91,55561.71,26.173684210526318,2.281578947368421,1,1,1,0,0,6,Deepavali Festival Day,11,2023,12,45,4
2023-11-13,106,57666.72,26.763636363636362,0.8818181818181817,1,0,0,0,1,0,,11,2023,13,46,4
2023-11-14,10,5934.96,26.15,0.45,1,0,0,0,0,1,,11,2023,14,46,4
2023-11-15,22,7732.15,26.25714285714286,0.028571428571428574,1,0,0,0,0,2,,11,2023,15,46,4
2023-11-16,1,1644.92,29.3,0.1,1,0,0,0,0,3,,11,2023,16,46,4
2023-11-17,12,6999.2300000000005,27.160000000000004,0.31999999999999995,1,0,0,0,0,4,,11,2023,17,46,4
2023-11-18,19,19185.14,25.9,0.6875,1,1,0,0,0,5,,11,2023,18,46,4
2023-11-19,1,1314.72,28.8,0.1,1,1,0,0,0,6,,11,2023,19,46,4
2023-11-20,2,2423.2300000000005,27.4,0.7,1,0,0,0,0,0,,11,2023,20,47,4
2023-11-21,9,6532.889999999999,27.95,0.35,1,0,0,0,0,1,,11,2023,21,47,4
2023-11-22,11,4921.9,25.175,2.075,1,0,0,0,0,2,,11,2023,22,47,4
2023-11-23,4,5357.73,26.025,0.05,1,0,0,0,0,3,,11,2023,23,47,4
2023-11-24,6,8953.279999999999,26.549999999999997,0.025,1,0,0,0,0,4,,11,2023,24,47,4
2023-11-25,92,46344.42,27.823809523809523,0.28095238095238095,1,1,0,1,0,5,,11,2023,25,47,4
2023-11-26,76,47582.81,27.21081081081081,0.07027027027027026,1,1,1,0,0,6,Il Full Moon Poya Day,11,2023,26,47,4
2023-11-27,100,53645.12,27.23225806451613,0.47419354838709676,1,0,0,0,1,0,,11,2023,27,48,4
2023-11-28,7,4712.219999999999,26.2,1.2,1,0,0,0,0,1,,11,2023,28,48,4
2023-11-29,21,8179.83,27.67142857142857,0.14285714285714285,1,0,0,0,0,2,,11,2023,29,48,4
2023-11-30,6,7816.26,27.75,0.05,1,0,0,0,0,3,,11,2023,30,48,4
2023-12-01,6,4440.77,25.933333333333334,2.433333333333333,1,0,0,0,0,4,,12,2023,1,48,4
2023-12-02,4,2581.63,27.15,0.44999999999999996,1,1,0,0,0,5,,12,2023,2,48,4
2023-12-03,5,2120.56,26.5,0.25,1,1,0,0,0,6,,12,2023,3,48,4
2023-12-04,12,9191.76,26.099999999999998,0.5714285714285714,1,0,0,0,0,0,,12,2023,4,49,4
2023-12-05,21,7182.66,26.450000000000003,0.1,1,0,0,0,0,1,,12,2023,5,49,4
2023-12-06,22,21096.87,27.310000000000002,0.0,0,0,0,0,0,2,,12,2023,6,49,4
2023-12-07,19,23231.42,27.25714285714286,0.2571428571428571,1,0,0,0,0,3,,12,2023,7,49,4
2023-12-08,11,4245.63,25.625,2.6,1,0,0,0,0,4,,12,2023,8,49,4
2023-12-09,5,9265.789999999999,26.066666666666666,1.8,1,1,0,0,0,5,,12,2023,9,49,4
2023-12-10,21,18688.86,25.688888888888886,0.788888888888889,1,1,0,0,0,6,,12,2023,10,49,4
2023-12-11,17,8259.36,28.183333333333334,0.35000000000000003,1,0,0,0,0,0,,12,2023,11,50,4
2023-12-12,24,17820.31,26.8,0.15454545454545457,1,0,0,0,0,1,,12,2023,12,50,4
2023-12-13,7,4372.700000000001,27.600000000000005,0.0,0,0,0,0,0,2,,12,2023,13,50,4
2023-12-14,12,9411.9,27.05,1.4833333333333334,1,0,0,0,0,3,,12,2023,14,50,4
2023-12-15,1,2197.7799999999997,24.9,2.4,1,0,0,0,0,4,,12,2023,15,50,4
2023-12-16,11,13061.96,24.925,1.0,1,1,0,0,0,5,,12,2023,16,50,4
2023-12-17,8,3344.0,26.266666666666666,0.0,0,1,0,0,0,6,,12,2023,17,50,4
2023-12-18,10,4721.349999999999,25.133333333333336,0.6666666666666666,1,0,0,0,0,0,,12,2023,18,51,4
2023-12-19,12,6307.33,27.939999999999998,1.34,1,0,0,0,0,1,,12,2023,19,51,4
2023-12-20,11,12645.169999999998,26.55,0.05000000000000001,1,0,0,0,0,2,,12,2023,20,51,4
2023-12-21,10,3794.62,30.950000000000003,0.07500000000000001,1,0,0,0,0,3,,12,2023,21,51,4
2023-12-22,18,11668.67,28.933333333333334,0.0,0,0,0,0,0,4,,12,2023,22,51,4
2023-12-23,10,6757.9,29.55,0.0,0,1,0,0,0,5,,12,2023,23,51,4
2023-12-24,85,56517.76,27.76756756756757,0.07567567567567568,1,1,0,1,0,6,,12,2023,24,51,4
2023-12-25,106,63987.45,28.710869565217394,0.0,0,0,1,1,0,0,Christmas Day,12,2023,25,52,4
2023-12-26,93,64941.840000000004,28.523255813953487,0.020930232558139535,1,0,1,0,1,1,Unduvap Full Moon Poya Day,12,2023,26,52,4
2023-12-27,85,59639.08,27.87297297297297,0.02702702702702703,1,0,0,0,1,2,,12,2023,27,52,4
2023-12-28,23,16516.14,27.4,0.04,1,0,0,0,0,3,,12,2023,28,52,4
2023-12-29,16,128665.77,27.125,0.225,1,0,0,0,0,4,,12,2023,29,52,4
2023-12-30,28,22824.07,27.163636363636364,0.4454545454545455,1,1,0,0,0,5,,12,2023,30,52,4
2023-12-31,7,6203.24,29.1,0.0,0,1,0,0,0,6,,12,2023,31,52,4
2024-01-01,19,11674.449999999999,26.175,0.85,1,0,0,0,0,0,,1,2024,1,1,1
2024-01-02,13,15663.21,26.5,0.016666666666666666,1,0,0,0,0,1,,1,2024,2,1,1
2024-01-03,12,10506.54,28.183333333333334,0.0,0,0,0,0,0,2,,1,2024,3,1,1
2024-01-04,12,6735.880000000001,27.54,0.2,1,0,0,0,0,3,,1,2024,4,1,1
2024-01-05,3,280.05000000000007,26.1,0.0,0,0,0,0,0,4,,1,2024,5,1,1
2024-01-06,8,6205.95,28.6,0.05,1,1,0,0,0,5,,1,2024,6,1,1
2024-01-07,12,2900.32,26.9,0.35,1,1,0,0,0,6,,1,2024,7,1,1
2024-01-08,11,7242.8099999999995,26.525,1.35,1,0,0,0,0,0,,1,2024,8,2,1
2024-01-09,11,5281.7699999999995,25.833333333333332,0.09999999999999999,1,0,0,0,0,1,,1,2024,9,2,1
2024-01-10,20,11685.76,27.071428571428573,0.18571428571428572,1,0,0,0,0,2,,1,2024,10,2,1
2024-01-11,26,15743.21,27.42222222222222,0.17777777777777778,1,0,0,0,0,3,,1,2024,11,2,1
2024-01-12,13,9087.9,28.442857142857143,0.0,0,0,0,0,0,4,,1,2024,12,2,1
2024-01-13,10,7467.72,27.55,0.0,0,1,0,0,0,5,,1,2024,13,2,1
2024-01-14,90,51519.810000000005,27.626666666666665,0.0,0,1,0,1,0,6,,1,2024,14,2,1
2024-01-15,64,53445.63,26.8125,0.0,0,0,1,0,0,0,Tamil Thai Pongal Day,1,2024,15,3,1
2024-01-16,98,86061.48,26.472500000000004,0.0,0,0,0,0,1,1,,1,2024,16,3,1
2024-01-17,7,4062.75,29.0,0.0,0,0,0,0,0,2,,1,2024,17,3,1
2024-01-18,3,862.8700000000001,29.0,0.0,0,0,0,0,0,3,,1,2024,18,3,1
2024-01-19,11,4189.25,26.175,0.05,1,0,0,0,0,4,,1,2024,19,3,1
2024-01-20,11,5428.450000000001,27.266666666666666,0.03333333333333333,1,1,0,0,0,5,,1,2024,20,3,1
2024-01-21,9,5698.17,29.7,0.025,1,1,0,0,0,6,,1,2024,21,3,1
2024-01-22,14,12900.380000000001,28.839999999999996,0.0,0,0,0,0,0,0,,1,2024,22,4,1
2024-01-23,17,9664.39,28.150000000000002,0.0,0,0,0,0,0,1,,1,2024,23,4,1
2024-01-24,78,38581.65,28.09032258064516,0.0,0,0,0,1,0,2,,1,2024,24,4,1
2024-01-25,81,46740.49,28.523529411764706,0.0,0,0,1,0,0,3,Duruthu Full Moon Poya Day,1,2024,25,4,1
2024-01-26,97,61996.490000000005,29.102564102564102,0.0,0,0,0,0,1,4,,1,2024,26,4,1
2024-01-27,15,9551.02,27.48,0.0,0,1,0,0,0,5,,1,2024,27,4,1
2024-01-28,11,10656.38,29.916666666666668,0.05000000000000001,1,1,0,0,0,6,,1,2024,28,4,1
2024-01-29,4,2583.0899999999997,30.7,0.0,0,0,0,0,0,0,,1,2024,29,5,1
2024-01-30,12,6736.55,25.619999999999997,2.2,1,0,0,0,0,1,,1,2024,30,5,1
2024-01-31,12,4185.34,25.6,0.0,0,0,0,0,0,2,,1,2024,31,5,1
2024-02-01,4,6191.66,28.099999999999998,0.3666666666666667,1,0,0,0,0,3,,2,2024,1,5,1
2024-02-02,6,4984.83,28.166666666666668,0.03333333333333333,1,0,0,0,0,4,,2,2024,2,5,1
2024-02-03,89,63207.29,28.664102564102567,0.0,0,1,0,1,0,5,,2,2024,3,5,1
2024-02-04,80,55741.07,28.394594594594594,0.1054054054054054,1,1,1,0,0,6,Independence Day,2,2024,4,5,1
2024-02-05,87,61561.409999999996,27.26111111111111,0.1111111111111111,1,0,0,0,1,0,,2,2024,5,6,1
2024-02-06,3,790.3699999999999,32.8,0.0,0,0,0,0,0,1,,2,2024,6,6,1
2024-02-07,1,198.37,32.3,0.0,0,0,0,0,0,2,,2,2024,7,6,1
2024-02-08,18,5077.75,27.1,0.0,0,0,0,0,0,3,,2,2024,8,6,1
2024-02-09,2,2316.21,27.6,0.0,0,0,0,0,0,4,,2,2024,9,6,1
2024-02-10,7,12248.140000000001,31.125,0.0,0,1,0,0,0,5,,2,2024,10,6,1
2024-02-11,15,17101.7,29.48,0.0,0,1,0,0,0,6,,2,2024,11,6,1
2024-02-12,14,8500.0,30.78,0.0,0,0,0,0,0,0,,2,2024,12,7,1
2024-02-13,20,10783.06,30.4,0.0125,1,0,0,0,0,1,,2,2024,13,7,1
2024-02-14,18,9059.730000000001,30.4125,0.0125,1,0,0,0,0,2,,2,2024,14,7,1
2024-02-15,10,10392.98,30.46,0.1,1,0,0,0,0,3,,2,2024,15,7,1
2024-02-16,12,3714.7300000000005,30.5,0.0,0,0,0,0,0,4,,2,2024,16,7,1
2024-02-17,10,5816.75,30.76,0.04,1,1,0,0,0,5,,2,2024,17,7,1
2024-02-18,9,1687.51,31.266666666666666,0.0,0,1,0,0,0,6,,2,2024,18,7,1
2024-02-19,8,2177.73,30.266666666666666,0.0,0,0,0,0,0,0,,2,2024,19,8,1
2024-02-20,15,5203.26,29.1,0.0,0,0,0,0,0,1,,2,2024,20,8,1
2024-02-21,11,6788.83,28.525,0.0,0,0,0,0,0,2,,2,2024,21,8,1
2024-02-22,79,56347.57,29.171875,0.028125,1,0,0,1,0,3,,2,2024,22,8,1
2024-02-23,110,74184.19,30.125531914893617,0.0,0,0,1,0,0,4,Nawam Full Moon Poya Day,2,2024,23,8,1
2024-02-24,77,45605.54,28.802941176470586,0.0411764705882353,1,1,0,0,1,5,,2,2024,24,8,1
2024-02-25,8,4797.78,31.100000000000005,0.0,0,1,0,0,0,6,,2,2024,25,8,1
2024-02-26,6,2727.02,35.5,0.0,0,0,0,0,0,0,,2,2024,26,9,1
2024-02-27,29,10504.65,31.65555555555555,0.0,0,0,0,0,0,1,,2,2024,27,9,1
2024-02-28,9,3551.69,31.933333333333337,0.0,0,0,0,0,0,2,,2,2024,28,9,1
2024-02-29,11,5886.07,34.099999999999994,0.025,1,0,0,0,0,3,,2,2024,29,9,1
2024-03-01,9,1017.47,29.400000000000002,0.0,0,0,0,0,0,4,,3,2024,1,9,1
2024-03-02,15,6978.290000000001,28.9,0.0,0,1,0,0,0,5,,3,2024,2,9,1
2024-03-03,8,8587.96,28.68,0.0,0,1,0,0,0,6,,3,2024,3,9,1
2024-03-04,5,2074.53,28.2,0.0,0,0,0,0,0,0,,3,2024,4,10,1
2024-03-05,14,6749.26,29.875,0.0,0,0,0,0,0,1,,3,2024,5,10,1
2024-03-06,14,6418.98,28.74,0.0,0,0,0,0,0,2,,3,2024,6,10,1
2024-03-07,75,66710.49,29.0258064516129,0.0,0,0,0,1,0,3,,3,2024,7,10,1
2024-03-08,116,84707.91,29.438636363636363,0.08636363636363636,1,0,1,0,0,4,Maha Sivarathri Day,3,2024,8,10,1
2024-03-09,80,57549.810000000005,29.521212121212123,0.0,0,1,0,0,1,5,,3,2024,9,10,1
2024-03-10,9,5648.5,29.7,0.0,0,1,0,0,0,6,,3,2024,10,10,1
2024-03-11,13,8019.589999999999,28.53333333333333,0.0,0,0,0,0,0,0,,3,2024,11,11,1
2024-03-12,11,4513.15,30.816666666666666,0.0,0,0,0,0,0,1,,3,2024,12,11,1
2024-03-13,11,7628.349999999999,30.74,0.08,1,0,0,0,0,2,,3,2024,13,11,1
2024-03-14,6,3928.48,30.3,0.0,0,0,0,0,0,3,,3,2024,14,11,1
2024-03-15,9,4103.41,31.4,0.0,0,0,0,0,0,4,,3,2024,15,11,1
2024-03-16,6,3810.9700000000003,29.45,0.0,0,1,0,0,0,5,,3,2024,16,11,1
2024-03-17,8,5569.37,30.775,0.025,1,1,0,0,0,6,,3,2024,17,11,1
2024-03-18,7,1504.9699999999998,32.2,0.0,0,0,0,0,0,0,,3,2024,18,12,1
2024-03-19,11,3977.48,28.660000000000004,0.0,0,0,0,0,0,1,,3,2024,19,12,1
2024-03-20,10,6121.72,30.9,0.02,1,0,0,0,0,2,,3,2024,20,12,1
2024-03-21,4,4348.9,31.4,0.2,1,0,0,0,0,3,,3,2024,21,12,1
2024-03-22,1,1059.56,31.7,0.0,0,0,0,0,0,4,,3,2024,22,12,1
2024-03-23,67,53902.24,30.058064516129033,1.070967741935484,1,1,0,1,0,5,,3,2024,23,12,1
2024-03-24,74,56976.14,27.541935483870965,0.22580645161290322,1,1,1,0,0,6,Medin Full Moon Poya Day,3,2024,24,12,1
2024-03-25,96,47417.98,30.647058823529413,0.011764705882352941,1,0,0,0,1,0,,3,2024,25,13,1
2024-03-26,8,7251.07,28.8,0.03333333333333333,1,0,0,0,0,1,,3,2024,26,13,1
2024-03-27,4,1601.27,30.8,0.3,1,0,0,0,0,2,,3,2024,27,13,1
2024-03-28,82,56869.94,29.595238095238095,0.8857142857142858,1,0,0,1,0,3,,3,2024,28,13,1
2024-03-29,97,55902.020000000004,29.752777777777776,0.03888888888888889,1,0,1,0,0,4,Good Friday,3,2024,29,13,1
2024-03-30,93,50465.43,29.803030303030305,0.048484848484848485,1,1,0,0,1,5,,3,2024,30,13,1
2024-03-31,5,3310.16,29.9,0.0,0,1,0,0,0,6,,3,2024,31,13,1
2024-04-01,14,6949.81,29.166666666666668,0.26666666666666666,1,0,0,0,0,0,,4,2024,1,14,2
2024-04-02,22,14673.19,31.02857142857143,0.14285714285714285,1,0,0,0,0,1,,4,2024,2,14,2
2024-04-03,15,11521.53,30.580000000000002,0.04,1,0,0,0,0,2,,4,2024,3,14,2
2024-04-04,7,4139.95,30.0,0.39999999999999997,1,0,0,0,0,3,,4,2024,4,14,2
2024-04-05,4,2547.69,29.450000000000003,0.0,0,0,0,0,0,4,,4,2024,5,14,2
2024-04-06,20,15202.81,29.157142857142855,0.0,0,1,0,0,0,5,,4,2024,6,14,2
2024-04-07,10,9985.09,29.616666666666664,0.0,0,1,0,0,0,6,,4,2024,7,14,2
2024-04-08,21,11751.58,29.77,0.08,1,0,0,0,0,0,,4,2024,8,15,2
2024-04-09,5,8931.73,29.733333333333334,0.0,0,0,0,0,0,1,,4,2024,9,15,2
2024-04-10,80,41579.75,31.230555555555554,0.15555555555555556,1,0,0,1,0,2,,4,2024,10,15,2
2024-04-11,86,56159.7,29.220000000000002,0.5399999999999999,1,0,1,1,0,3,Eid al-Fitr,4,2024,11,15,2
2024-04-12,80,52476.54,27.6875,1.946875,1,0,1,1,1,4,Day Before Sinhala and Tamil New Year,4,2024,12,15,2
2024-04-13,96,51132.25,28.745945945945945,0.002702702702702703,1,1,1,0,1,5,Sinhala and Tamil New Year,4,2024,13,15,2
2024-04-14,96,65873.84,28.826190476190476,0.3238095238095238,1,1,0,1,1,6,,4,2024,14,15,2
2024-04-15,96,81078.08,29.082926829268295,1.204878048780488,1,0,1,0,0,0,Special Public Holiday,4,2024,15,16,2
2024-04-16,136,71379.2,27.92954545454546,0.5409090909090909,1,0,0,0,1,1,,4,2024,16,16,2
2024-04-17,7,4495.73,29.366666666666664,0.03333333333333333,1,0,0,0,0,2,,4,2024,17,16,2
2024-04-18,15,6990.84,29.28,0.08,1,0,0,0,0,3,,4,2024,18,16,2
2024-04-19,3,2561.4599999999996,29.8,0.19999999999999998,1,0,0,0,0,4,,4,2024,19,16,2
2024-04-20,5,9981.88,28.65,1.5,1,1,0,0,0,5,,4,2024,20,16,2
2024-04-21,7,5752.74,29.75,0.0,0,1,0,0,0,6,,4,2024,21,16,2
2024-04-22,101,82163.43000000001,30.06341463414634,0.024390243902439022,1,0,0,1,0,0,,4,2024,22,17,2
2024-04-23,95,51566.76,29.470588235294116,0.020588235294117647,1,0,1,0,0,1,Bak Full Moon Poya Day,4,2024,23,17,2
2024-04-24,102,68221.03,29.57179487179487,0.015384615384615387,1,0,0,0,1,2,,4,2024,24,17,2
2024-04-25,20,14746.7,28.811111111111114,0.16666666666666666,1,0,0,0,0,3,,4,2024,25,17,2
2024-04-26,10,2628.22,30.166666666666668,0.0,0,0,0,0,0,4,,4,2024,26,17,2
2024-04-27,13,6436.62,28.71666666666667,0.4166666666666667,1,1,0,0,0,5,,4,2024,27,17,2
2024-04-28,14,6369.96,30.5,0.19999999999999998,1,1,0,0,0,6,,4,2024,28,17,2
2024-04-29,20,7524.54,29.4375,0.5875,1,0,0,0,0,0,,4,2024,29,18,2
2024-04-30,102,54620.68,28.634146341463413,0.748780487804878,1,0,0,1,0,1,,4,2024,30,18,2
2024-05-01,80,88970.20999999999,30.162499999999998,0.043750000000000004,1,0,1,0,0,2,International Workers' Day,5,2024,1,18,2
2024-05-02,113,184375.18,30.1875,0.0,0,0,0,0,1,3,,5,2024,2,18,2
2024-05-03,10,7663.71,30.425,0.05,1,0,0,0,0,4,,5,2024,3,18,2
2024-05-04,7,8171.969999999999,30.419999999999998,0.1,1,1,0,0,0,5,,5,2024,4,18,2
2024-05-05,11,10432.25,30.22,0.04,1,1,0,0,0,6,,5,2024,5,18,2
2024-05-06,19,16091.349999999999,30.880000000000003,0.05,1,0,0,0,0,0,,5,2024,6,19,2
2024-05-07,15,11206.490000000002,29.866666666666664,0.11666666666666668,1,0,0,0,0,1,,5,2024,7,19,2
2024-05-08,6,2555.34,29.6,0.0,0,0,0,0,0,2,,5,2024,8,19,2
2024-05-09,9,4828.74,29.96666666666667,0.0,0,0,0,0,0,3,,5,2024,9,19,2
2024-05-10,8,4121.349999999999,29.166666666666668,0.06666666666666667,1,0,0,0,0,4,,5,2024,10,19,2
2024-05-11,1,1542.96,29.1,0.0,0,1,0,0,0,5,,5,2024,11,19,2
2024-05-12,4,5711.6900000000005,26.066666666666666,0.26666666666666666,1,1,0,0,0,6,,5,2024,12,19,2
2024-05-13,15,5727.42,30.483333333333334,0.0,0,0,0,0,0,0,,5,2024,13,20,2
2024-05-14,21,10181.49,29.12857142857143,1.4428571428571428,1,0,0,0,0,1,,5,2024,14,20,2
2024-05-15,3,2009.7,30.7,0.05,1,0,0,0,0,2,,5,2024,15,20,2
2024-05-16,9,11005.650000000001,29.275000000000002,0.125,1,0,0,0,0,3,,5,2024,16,20,2
2024-05-17,17,11846.65,29.733333333333334,0.13333333333333333,1,0,0,0,0,4,,5,2024,17,20,2
2024-05-18,15,6652.03,26.349999999999998,3.283333333333333,1,1,0,0,0,5,,5,2024,18,20,2
2024-05-19,20,7096.43,26.016666666666666,2.683333333333333,1,1,0,0,0,6,,5,2024,19,20,2
2024-05-20,10,13208.869999999999,26.17142857142857,2.3285714285714287,1,0,0,0,0,0,,5,2024,20,21,2
2024-05-21,14,7774.55,27.380000000000003,0.06,1,0,0,0,0,1,,5,2024,21,21,2
2024-05-22,89,36867.55,27.975757575757576,1.4424242424242424,1,0,0,1,0,2,,5,2024,22,21,2
2024-05-23,101,74969.09,27.507142857142856,1.861904761904762,1,0,1,1,0,3,Vesak Full Moon Poya Day,5,2024,23,21,2
2024-05-24,110,80582.16,28.351282051282052,0.4897435897435898,1,0,1,0,1,4,Day Following Vesak Full Moon Poya Day,5,2024,24,21,2
2024-05-25,84,50254.35,27.503030303030304,1.5181818181818183,1,1,0,0,1,5,,5,2024,25,21,2
2024-05-26,15,7645.87,27.6,1.06,1,1,0,0,0,6,,5,2024,26,21,2
2024-05-27,6,4513.21,25.5,4.2,1,0,0,0,0,0,,5,2024,27,22,2
2024-05-28,15,8797.04,29.04,0.04,1,0,0,0,0,1,,5,2024,28,22,2
2024-05-29,20,10481.19,27.7,1.7,1,0,0,0,0,2,,5,2024,29,22,2
2024-05-30,9,11085.89,29.05,1.05,1,0,0,0,0,3,,5,2024,30,22,2
2024-05-31,9,10556.23,28.160000000000004,0.02,1,0,0,0,0,4,,5,2024,31,22,2
2024-06-01,14,6637.7699999999995,25.68,1.08,1,1,0,0,0,5,,6,2024,1,22,2
2024-06-02,3,2918.02,26.95,1.7000000000000002,1,1,0,0,0,6,,6,2024,2,22,2
2024-06-03,34,24288.99,27.884615384615383,0.19230769230769232,1,0,0,0,0,0,,6,2024,3,23,2
2024-06-04,21,14756.070000000002,28.0875,0.0625,1,0,0,0,0,1,,6,2024,4,23,2
2024-06-05,15,8900.59,29.014285714285712,0.1,1,0,0,0,0,2,,6,2024,5,23,2
2024-06-06,8,5799.43,29.049999999999997,0.07500000000000001,1,0,0,0,0,3,,6,2024,6,23,2
2024-06-07,12,6846.29,26.639999999999997,0.6,1,0,0,0,0,4,,6,2024,7,23,2
2024-06-08,3,3446.03,29.0,0.1,1,1,0,0,0,5,,6,2024,8,23,2
2024-06-09,13,10518.7,27.65,0.125,1,1,0,0,0,6,,6,2024,9,23,2
2024-06-10,19,15027.310000000001,28.400000000000002,0.17777777777777778,1,0,0,0,0,0,,6,2024,10,24,2
2024-06-11,14,10898.960000000001,28.160000000000004,0.18,1,0,0,0,0,1,,6,2024,11,24,2
2024-06-12,16,34128.54,28.2,0.7714285714285715,1,0,0,0,0,2,,6,2024,12,24,2
2024-06-13,17,24103.170000000002,28.2,0.05555555555555555,1,0,0,0,0,3,,6,2024,13,24,2
2024-06-14,15,13627.96,28.5,0.22000000000000003,1,0,0,0,0,4,,6,2024,14,24,2
2024-06-15,19,11364.34,28.1125,0.0625,1,1,0,0,0,5,,6,2024,15,24,2
2024-06-16,132,93925.94,28.588,0.096,1,1,0,1,0,6,,6,2024,16,24,2
2024-06-17,103,70961.79,28.605,0.0375,1,0,1,0,0,0,Eid al-Adha,6,2024,17,25,2
